Time,Heart Rate
14:00:49,88
14:01:04,89
14:01:09,90
14:01:14,91
14:01:19,92
14:01:29,93
14:01:34,93
14:01:39,97
14:01:44,100
14:01:49,101
14:02:04,100
14:02:09,99
14:02:19,99
14:02:29,98
14:02:34,100
14:02:39,99
14:02:44,99
14:02:59,99
14:03:14,99
14:03:29,98
14:03:39,97
14:03:44,95
14:03:52,102
14:04:07,102
14:04:12,102
14:04:17,101
14:04:32,101
14:04:47,101
14:04:57,101
14:05:12,101
14:05:17,102
14:05:22,98
14:05:27,99
14:05:32,100
14:05:42,99
14:05:57,99
14:06:07,99
14:06:22,99
14:06:37,99
14:06:47,100
14:07:02,100
14:07:17,100
14:07:32,100
14:07:47,97
14:07:52,98
14:07:57,98
14:08:07,99
14:08:12,100
14:08:27,100
14:08:29,100
14:08:44,100
14:08:49,99
14:09:04,99
14:09:19,99
14:09:24,100
14:09:29,101
14:09:34,102
14:09:39,101
14:09:44,101
14:09:49,101
14:09:59,101
14:10:04,98
14:10:09,101
14:10:14,102
14:10:19,105
14:10:34,105
14:10:49,105
14:11:04,105
14:11:19,105
14:11:34,104
14:11:44,103
14:11:49,102
14:11:54,101
14:12:04,98
14:12:19,99
14:12:24,98
14:12:32,98
14:12:47,98
14:13:02,98
14:13:17,98
14:13:22,97
14:13:37,98
14:13:47,97
14:13:52,97
14:14:02,96
14:14:17,96
14:14:27,96
14:14:32,94
14:14:37,92
14:14:42,93
14:14:47,95
14:14:52,97
14:14:57,98
14:15:02,97
14:15:12,96
14:15:22,97
14:15:37,97
14:15:52,97
14:16:07,97
14:16:22,97
14:16:27,96
14:16:37,95
14:16:42,97
14:16:49,99
14:16:54,99
14:17:04,97
14:17:09,96
14:17:24,96
14:17:39,96
14:17:44,96
14:17:49,97
14:17:59,98
14:18:14,98
14:18:29,98
14:18:34,99
14:18:39,100
14:18:54,101
14:19:09,101
14:19:24,102
14:19:39,102
14:19:54,102
14:20:09,102
14:20:24,103
14:20:29,102
14:20:44,105
14:20:49,106
14:21:04,105
14:21:14,106
14:21:24,105
14:21:29,106
14:21:36,106
14:21:51,106
14:22:06,105
14:22:16,104
14:22:31,104
14:22:36,102
14:22:51,98
14:22:56,98
14:23:11,98
14:23:21,98
14:23:36,98
14:23:46,99
14:24:01,99
14:24:16,99
14:24:26,100
14:24:41,100
14:24:56,100
14:25:01,98
14:25:16,98
14:25:31,98
14:25:41,98
14:25:56,98
14:26:11,98
14:26:21,97
14:26:26,98
14:26:31,99
14:26:36,101
14:26:44,101
14:26:59,101
14:27:04,102
14:27:19,104
14:27:29,105
14:27:34,108
14:27:39,106
14:27:44,101
14:27:59,101
14:28:04,99
14:28:19,100
14:28:34,100
14:28:49,101
14:28:54,102
14:28:59,99
14:29:04,98
14:29:19,99
14:29:24,98
14:29:29,98
14:29:34,99
14:29:49,99
14:29:54,98
14:29:59,97
14:30:04,98
14:30:09,98
14:30:24,98
14:30:34,98
14:30:41,98
14:30:56,98
14:31:11,98
14:31:16,97
14:31:21,96
14:31:26,95
14:31:41,95
14:31:46,96
14:32:01,96
14:32:16,96
14:32:21,95
14:32:26,94
14:32:41,94
14:32:51,93
14:32:56,94
14:33:11,94
14:33:16,95
14:33:31,92
14:33:36,93
14:33:41,94
14:33:56,94
14:34:01,93
14:34:11,92
14:34:26,92
14:34:31,93
14:34:36,92
14:34:46,93
14:34:54,93
14:35:04,94
14:35:19,94
14:35:34,94
14:35:49,94
14:35:59,94
14:36:04,94
14:36:09,94
14:36:19,94
14:36:34,94
14:36:39,94
14:36:44,96
14:36:49,98
14:36:54,101
14:36:59,102
14:37:14,101
14:37:19,102
14:37:29,104
14:37:34,98
14:37:39,97
14:37:54,97
14:38:04,95
14:38:09,94
14:38:19,95
14:38:34,95
14:38:49,95
14:39:04,95
14:39:06,95
14:39:16,95
14:39:31,95
14:39:36,95
14:39:46,97
14:39:56,98
14:40:01,100
14:40:11,102
14:40:26,102
14:40:41,102
14:40:56,102
14:41:01,98
14:41:16,98
14:41:31,98
14:41:41,99
14:41:46,99
14:42:01,99
14:42:06,98
14:42:11,97
14:42:26,97
14:42:41,98
14:42:46,98
14:43:01,99
14:43:11,100
14:43:16,99
14:43:26,99
14:43:41,99
14:43:43,99
14:43:58,99
14:44:13,98
14:44:18,97
14:44:23,97
14:44:38,97
14:44:53,97
14:45:08,97
14:45:23,97
14:45:28,96
14:45:43,96
14:45:58,96
14:46:13,96
14:46:28,95
14:46:43,95
14:46:58,94
14:47:03,93
14:47:08,92
14:47:18,93
14:47:33,93
14:47:43,92
14:47:48,92
14:47:53,91
14:48:03,90
14:48:08,89
14:48:13,91
14:48:18,92
14:48:26,92
14:48:41,92
14:48:51,93
14:48:56,87
14:49:01,88
14:49:16,88
14:49:26,88
14:49:31,87
14:49:41,86
14:49:56,85
14:50:01,93
14:50:06,93
14:50:16,94
14:50:31,94
14:50:36,95
14:50:46,94
14:51:01,98
14:51:06,98
14:51:21,98
14:51:26,94
14:51:41,94
14:51:56,94
14:52:11,94
14:52:26,94
14:52:41,94
14:52:56,94
14:52:58,94
14:53:13,94
14:53:28,94
14:53:43,95
14:53:58,95
14:54:13,95
14:54:18,81
14:54:33,80
14:54:43,80
14:54:58,79
14:55:13,78
14:55:28,78
14:55:43,78
14:55:58,78
14:56:13,78
14:56:18,79
14:56:28,80
14:56:33,81
14:56:48,83
14:57:03,83
14:57:13,85
14:57:18,88
14:57:23,89
14:57:38,89
14:57:53,90
14:58:08,90
14:58:11,90
14:58:26,90
14:58:41,90
14:58:56,90
14:59:11,90
14:59:26,90
14:59:31,91
14:59:46,91
15:00:01,91
15:00:16,91
15:00:31,91
15:00:41,91
15:00:46,91
15:00:51,92
15:01:06,92
15:01:21,92
15:01:36,92
15:01:41,94
15:01:46,95
15:02:01,95
15:02:11,98
15:02:16,99
15:02:26,98
15:02:41,98
15:02:46,96
15:02:51,97
15:02:56,99
15:03:04,99
15:03:19,102
15:03:24,105
15:03:39,105
15:03:54,105
15:04:04,105
15:04:14,108
15:04:19,108
15:04:24,110
15:04:29,111
15:04:34,111
15:04:39,111
15:04:44,111
15:04:59,111
15:05:14,111
15:05:29,111
15:05:39,110
15:05:54,110
15:06:04,109
15:06:19,109
15:06:24,111
15:06:29,109
15:06:44,109
15:06:59,108
15:07:09,106
15:07:14,108
15:07:19,109
15:07:26,107
15:07:31,105
15:07:46,105
15:08:01,105
15:08:16,105
15:08:26,104
15:08:31,105
15:08:36,106
15:08:51,106
15:09:06,106
15:09:11,106
15:09:21,105
15:09:26,104
15:09:41,102
15:09:46,100
15:09:56,97
15:10:06,95
15:10:21,95
15:10:31,93
15:10:36,89
15:10:51,89
15:11:06,89
15:11:11,88
15:11:26,88
15:11:41,88
15:11:51,87
15:12:06,87
15:12:09,87
15:12:19,86
15:12:24,88
15:12:39,89
15:12:44,84
15:12:49,80
15:12:54,80
15:13:09,80
15:13:14,79
15:13:19,78
15:13:24,80
15:13:29,81
15:13:44,81
15:13:54,82
15:14:09,84
15:14:19,86
15:14:24,89
15:14:29,88
15:14:39,87
15:14:44,88
15:14:49,89
15:14:59,90
15:15:09,91
15:15:19,90
15:15:34,90
15:15:39,89
15:15:49,88
15:15:56,88
15:16:01,87
15:16:11,88
15:16:16,87
15:16:26,86
15:16:41,86
15:16:56,86
15:17:11,87
15:17:26,87
15:17:31,86
15:17:36,85
15:17:51,85
15:18:06,85
15:18:21,85
15:18:36,85
15:18:41,86
15:18:46,88
15:18:51,89
15:18:56,90
15:19:01,91
15:19:06,92
15:19:11,92
15:19:16,94
15:19:21,95
15:19:26,96
15:19:41,96
15:19:46,99
15:19:53,101
15:19:58,105
15:20:03,101
15:20:08,100
15:20:13,102
15:20:18,106
15:20:23,109
15:20:28,111
15:20:43,112
15:20:58,113
15:21:08,114
15:21:23,114
15:21:38,114
15:21:43,112
15:21:48,111
15:21:53,109
15:22:08,111
15:22:23,111
15:22:38,111
15:22:53,111
15:23:08,111
15:23:23,111
15:23:28,112
15:23:38,114
15:23:43,111
15:23:53,110
15:23:58,109
15:24:05,109
15:24:20,109
15:24:25,109
15:24:30,109
15:24:40,108
15:24:45,107
15:25:00,108
15:25:05,110
15:25:10,113
15:25:15,112
15:25:30,112
15:25:35,113
15:25:40,115
15:25:45,116
15:25:50,117
15:25:55,118
15:26:00,119
15:26:15,119
15:26:20,117
15:26:25,116
15:26:30,114
15:26:35,116
15:26:40,117
15:26:50,118
15:26:55,118
15:27:00,119
15:27:05,124
15:27:12,125
15:27:22,123
15:27:27,123
15:27:42,123
15:27:57,121
15:28:02,120
15:28:17,119
15:28:27,120
15:28:32,119
15:28:37,116
15:28:42,116
15:28:47,118
15:28:52,117
15:29:07,116
15:29:17,115
15:29:32,115
15:29:47,115
15:30:02,115
15:30:07,114
15:30:12,109
15:30:17,108
15:30:27,107
15:30:32,106
15:30:47,106
15:31:02,106
15:31:12,105
15:31:17,105
15:31:24,105
15:31:29,104
15:31:34,102
15:31:39,103
15:31:44,105
15:31:59,105
15:32:14,105
15:32:24,104
15:32:39,104
15:32:54,104
15:33:09,104
15:33:14,101
15:33:29,101
15:33:39,101
15:33:44,102
15:33:49,106
15:33:54,108
15:33:59,109
15:34:09,112
15:34:24,114
15:34:29,118
15:34:34,117
15:34:39,116
15:34:44,117
15:34:59,117
15:35:14,114
15:35:19,114
15:35:26,115
15:35:41,115
15:35:46,115
15:35:51,117
15:36:06,130
15:36:11,132
15:36:21,131
15:36:26,129
15:36:31,124
15:36:36,119
15:36:41,118
15:36:56,117
15:37:01,117
15:37:16,117
15:37:31,117
15:37:36,117
15:37:46,117
15:37:51,116
15:38:06,116
15:38:16,116
15:38:31,116
15:38:36,114
15:38:51,114
15:39:06,114
15:39:11,112
15:39:21,111
15:39:29,105
15:39:34,103
15:39:39,101
15:39:54,101
15:40:04,100
15:40:09,100
15:40:19,98
15:40:24,98
15:40:39,95
15:40:44,93
15:40:49,95
15:41:04,94
15:41:14,93
15:41:24,94
15:41:34,93
15:41:44,93
15:41:49,91
15:42:04,91
15:42:09,92
15:42:24,92
15:42:34,91
15:42:49,91
15:42:54,94
15:42:59,97
15:43:04,98
15:43:19,98
15:43:29,98
15:43:36,98
15:43:46,97
15:44:01,97
15:44:16,97
15:44:31,97
15:44:46,97
15:45:01,97
15:45:06,98
15:45:16,99
15:45:31,99
15:45:46,98
15:45:51,92
15:45:56,93
15:46:11,93
15:46:26,93
15:46:31,92
15:46:46,92
15:47:01,92
15:47:11,92
15:47:21,92
15:47:31,92
15:47:46,92
15:48:01,92
15:48:16,92
15:48:21,92
15:48:36,92
15:48:51,92
15:48:54,92
15:49:09,92
15:49:24,71
15:49:39,71
15:49:44,71
15:49:59,71
15:50:14,71
15:50:19,70
15:50:24,81
15:50:39,81
15:50:44,81
15:50:59,81
15:51:09,86
15:51:24,86
15:51:29,85
15:51:39,86
15:51:49,87
15:51:54,88
15:51:59,87
15:52:04,85
15:52:09,84
15:52:24,83
15:52:34,82
15:52:39,83
15:52:46,86
15:52:51,85
15:52:56,86
15:53:01,85
15:53:06,82
15:53:21,82
15:53:26,80
15:53:31,81
15:53:46,81
15:53:51,80
15:54:06,79
15:54:21,79
15:54:36,81
15:54:46,81
15:54:51,88
15:54:56,88
15:55:06,87
15:55:11,88
15:55:21,89
15:55:26,87
15:55:41,87
15:55:46,88
15:55:51,89
15:55:56,91
15:56:06,90
15:56:11,88
15:56:21,88
15:56:28,88
15:56:43,91
15:56:48,91
15:56:53,92
15:56:58,94
15:57:03,93
15:57:18,93
15:57:23,92
15:57:38,92
15:57:53,90
15:57:58,90
15:58:13,90
15:58:28,90
15:58:33,90
15:58:48,89
15:59:03,89
15:59:18,89
15:59:33,86
15:59:48,86
15:59:53,85
16:00:08,85
16:00:23,85
16:00:28,85
16:00:33,84
16:00:48,89
16:00:53,88
16:01:08,87
16:01:10,87
16:01:15,87
16:01:30,87
16:01:45,87
16:02:00,87
16:02:05,92
16:02:10,93
16:02:25,93
16:02:35,93
16:02:40,92
16:02:45,91
16:03:00,91
16:03:10,91
16:03:20,91
16:03:25,91
16:03:40,90
16:03:45,90
16:04:00,90
16:04:15,90
16:04:25,89
16:04:40,88
16:04:55,88
16:05:10,89
16:05:25,89
16:05:40,90
16:05:50,92
16:05:55,93
16:06:03,93
16:06:13,93
16:06:18,92
16:06:23,93
16:06:28,92
16:06:43,91
16:06:48,90
16:06:53,89
16:07:03,90
16:07:08,90
16:07:13,91
16:07:23,93
16:07:28,95
16:07:33,96
16:07:38,96
16:07:43,97
16:07:58,98
16:08:13,98
16:08:28,98
16:08:43,98
16:08:58,98
16:09:13,98
16:09:23,97
16:09:33,97
16:09:43,97
16:09:58,98
16:10:03,99
16:10:10,101
16:10:15,102
16:10:30,102
16:10:35,102
16:10:40,102
16:10:55,102
16:11:10,102
16:11:15,101
16:11:30,100
16:11:45,100
16:11:50,101
16:12:05,101
16:12:15,101
16:12:30,101
16:12:45,101
16:13:00,101
16:13:05,103
16:13:20,103
16:13:30,104
16:13:45,103
16:13:50,102
16:14:05,102
16:14:10,102
16:14:25,102
16:14:40,101
16:14:45,101
16:15:00,101
16:15:03,101
16:15:08,100
16:15:13,99
16:15:18,99
16:15:33,99
16:15:48,99
16:15:53,99
16:16:03,99
16:16:18,99
16:16:28,98
16:16:43,98
16:16:58,98
16:17:13,98
16:17:28,98
16:17:43,98
16:17:58,99
16:18:08,99
16:18:23,99
16:18:38,99
16:18:53,99
16:19:08,99
16:19:23,99
16:19:38,99
16:19:53,99
16:20:08,98
16:20:13,96
16:20:18,97
16:20:26,97
16:20:41,97
16:20:46,96
16:20:51,96
16:21:06,95
16:21:11,93
16:21:16,92
16:21:31,92
16:21:46,92
16:21:56,92
16:22:11,92
16:22:26,93
16:22:31,94
16:22:46,94
16:23:01,94
16:23:06,94
16:23:11,93
16:23:26,93
16:23:31,92
16:23:46,93
16:23:51,94
16:23:56,95
16:24:01,96
16:24:16,96
16:24:26,97
16:24:31,99
16:24:41,101
16:24:48,101
16:24:53,102
16:25:03,103
16:25:08,102
16:25:13,103
16:25:23,106
16:25:28,108
16:25:38,109
16:25:53,109
16:26:08,109
16:26:13,109
16:26:28,109
16:26:33,105
16:26:38,104
16:26:53,104
16:27:08,104
16:27:18,104
16:27:28,104
16:27:43,104
16:27:58,104
16:28:03,104
16:28:13,105
16:28:28,105
16:28:43,105
16:28:58,105
16:29:08,104
16:29:23,104
16:29:26,104
16:29:31,77
16:29:36,76
16:29:46,75
16:29:51,74
16:29:56,74
16:30:11,74
16:30:26,74
16:30:36,76
16:30:41,78
16:30:46,90
16:30:51,96
16:30:56,100
16:31:01,101
16:31:11,99
16:31:16,98
16:31:21,94
16:31:26,93
16:31:31,92
16:31:36,93
16:31:41,95
16:31:51,95
16:32:06,95
16:32:07,95
16:32:12,96
16:32:17,97
16:32:22,98
16:32:27,100
16:32:37,101
16:32:42,103
16:32:57,104
16:33:02,105
16:33:07,104
16:33:12,103
16:33:27,103
16:33:42,103
16:33:57,103
16:34:12,102
16:34:17,103
16:34:32,103
16:34:47,103
16:34:57,104
16:35:12,103
16:35:17,101
16:35:22,102
16:35:27,101
16:35:32,105
16:35:37,110
16:35:42,110
16:35:57,110
16:35:59,110
16:36:14,111
16:36:24,109
16:36:29,110
16:36:34,112
16:36:49,113
16:36:59,110
16:37:04,107
16:37:09,108
16:37:14,107
16:37:24,104
16:37:29,106
16:37:34,106
16:37:39,108
16:37:44,114
16:37:49,117
16:37:54,112
16:37:59,113
16:38:04,116
16:38:14,114
16:38:19,115
16:38:24,113
16:38:29,114
16:38:39,117
16:38:44,119
16:38:49,117
16:38:54,118
16:39:01,115
16:39:06,113
16:39:11,114
16:39:21,116
16:39:26,114
16:39:31,112
16:39:36,114
16:39:51,115
16:39:56,117
16:40:06,117
16:40:21,117
16:40:36,116
16:40:41,117
16:40:46,115
16:40:56,116
16:41:01,115
16:41:06,116
16:41:16,114
16:41:21,115
16:41:26,113
16:41:31,115
16:41:36,114
16:41:41,113
16:41:46,110
16:41:51,106
16:41:56,108
16:42:01,109
16:42:08,107
16:42:13,104
16:42:18,106
16:42:33,106
16:42:38,101
16:42:43,102
16:42:48,100
16:42:58,103
16:43:03,98
16:43:08,96
16:43:13,98
16:43:18,101
16:43:23,102
16:43:28,102
16:43:33,103
16:43:43,107
16:43:48,110
16:43:53,112
16:43:58,115
16:44:03,116
16:44:08,113
16:44:13,107
16:44:18,106
16:44:23,110
16:44:28,111
16:44:33,112
16:44:43,106
16:44:49,105
16:44:59,106
16:45:04,107
16:45:14,107
16:45:19,104
16:45:24,101
16:45:29,102
16:45:34,100
16:45:39,103
16:45:44,106
16:45:49,111
16:45:54,113
16:45:59,114
16:46:09,118
16:46:14,120
16:46:19,123
16:46:24,126
16:46:29,125
16:46:34,124
16:46:39,122
16:46:44,119
16:46:49,116
16:46:54,115
16:46:59,114
16:47:04,115
16:47:14,114
16:47:19,111
16:47:26,110
16:47:31,111
16:47:46,109
16:47:56,112
16:48:01,113
16:48:16,111
16:48:21,110
16:48:36,110
16:48:41,108
16:48:46,105
16:48:51,100
16:48:56,98
16:49:11,98
16:49:16,97
16:49:31,97
16:49:46,97
16:50:01,97
16:50:16,97
16:50:21,97
16:50:26,99
16:50:31,99
16:50:36,99
16:50:41,100
16:50:46,100
16:50:51,99
16:50:56,100
16:51:11,100
16:51:13,100
16:51:18,103
16:51:23,105
16:51:28,109
16:51:33,111
16:51:38,109
16:51:43,110
16:51:48,112
16:51:53,113
16:52:03,110
16:52:18,110
16:52:23,111
16:52:28,110
16:52:43,110
16:52:58,110
16:53:13,110
16:53:23,111
16:53:38,111
16:53:48,109
16:54:03,109
16:54:18,110
16:54:28,111
16:54:33,112
16:54:48,114
16:54:53,115
16:54:58,116
16:55:03,114
16:55:10,114
16:55:25,111
16:55:40,110
16:55:50,111
16:56:00,110
16:56:05,108
16:56:10,109
16:56:15,110
16:56:25,106
16:56:35,107
16:56:40,104
16:56:45,105
16:56:55,106
16:57:00,108
16:57:10,110
16:57:15,112
16:57:20,114
16:57:25,115
16:57:40,115
16:57:45,115
16:57:55,116
16:58:00,115
16:58:05,114
16:58:10,115
16:58:25,118
16:58:30,119
16:58:35,120
16:58:42,121
16:58:47,117
16:58:57,116
16:59:02,115
16:59:17,114
16:59:32,114
16:59:42,114
16:59:57,114
17:00:02,114
17:00:17,112
17:00:32,112
17:00:42,111
17:00:47,110
17:01:02,110
17:01:17,110
17:01:27,110
17:01:42,110
17:01:47,109
17:02:02,109
17:02:12,108
17:02:17,108
17:02:32,108
17:02:47,107
17:03:02,107
17:03:17,106
17:03:22,105
17:03:32,106
17:03:39,105
17:03:44,99
17:03:49,98
17:03:54,101
17:04:04,101
17:04:19,101
17:04:34,101
17:04:49,101
17:04:54,103
17:04:59,106
17:05:14,106
17:05:19,106
17:05:24,104
17:05:39,104
17:05:54,104
17:06:04,104
17:06:19,104
17:06:24,103
17:06:29,103
17:06:34,103
17:06:49,103
17:07:04,103
17:07:09,101
17:07:14,101
17:07:29,98
17:07:39,98
17:07:54,98
17:07:57,98
17:08:02,98
17:08:17,98
17:08:22,97
17:08:37,97
17:08:47,97
17:08:52,95
17:09:02,94
17:09:17,94
17:09:32,93
17:09:47,93
17:10:02,93
17:10:07,94
17:10:22,95
17:10:27,94
17:10:42,94
17:10:57,94
17:11:12,94
17:11:27,94
17:11:42,94
17:11:47,94
17:12:02,94
17:12:17,94
17:12:22,94
17:12:37,94
17:12:52,94
17:13:02,95
17:13:09,95
17:13:14,96
17:13:29,96
17:13:34,93
17:13:49,97
17:13:54,98
17:14:04,100
17:14:09,102
17:14:14,104
17:14:19,105
17:14:34,105
17:14:49,106
17:14:59,103
17:15:04,101
17:15:09,97
17:15:14,94
17:15:24,96
17:15:39,95
17:15:44,94
17:15:49,93
17:15:54,92
17:16:09,91
17:16:24,90
17:16:34,90
17:16:39,90
17:16:44,90
17:16:49,92
17:16:56,92
17:17:11,92
17:17:26,94
17:17:31,94
17:17:36,95
17:17:51,95
17:18:06,95
17:18:21,95
17:18:36,94
17:18:51,94
17:19:06,94
17:19:11,93
17:19:21,93
17:19:31,95
17:19:36,97
17:19:41,99
17:19:46,101
17:19:51,102
17:20:01,101
17:20:06,100
17:20:11,101
17:20:16,100
17:20:21,101
17:20:31,101
17:20:36,102
17:20:41,108
17:20:51,107
17:20:59,107
17:21:09,103
17:21:24,103
17:21:34,103
17:21:39,106
17:21:44,105
17:21:49,101
17:21:54,99
17:22:09,98
17:22:14,100
17:22:29,100
17:22:44,100
17:22:59,100
17:23:04,99
17:23:19,99
17:23:34,99
17:23:49,98
17:24:04,98
17:24:09,95
17:24:19,95
17:24:34,95
17:24:39,95
17:24:44,94
17:24:49,94
17:25:04,94
17:25:14,94
17:25:29,94
17:25:31,94
17:25:46,94
17:26:01,95
17:26:06,96
17:26:11,97
17:26:16,98
17:26:26,99
17:26:41,99
17:26:51,92
17:26:56,92
17:27:01,91
17:27:06,92
17:27:21,92
17:27:36,92
17:27:41,92
17:27:56,92
17:28:11,92
17:28:26,92
17:28:41,92
17:28:46,92
17:29:01,92
17:29:11,91
17:29:26,91
17:29:41,91
17:29:56,91
17:30:01,91
17:30:06,89
17:30:14,86
17:30:24,85
17:30:39,85
17:30:54,85
17:31:09,85
17:31:24,85
17:31:29,85
17:31:44,85
17:31:54,85
17:32:09,85
17:32:24,85
17:32:39,85
17:32:54,85
17:33:09,85
17:33:24,85
17:33:34,83
17:33:44,84
17:33:49,88
17:33:54,88
17:34:04,88
17:34:09,87
17:34:19,88
17:34:34,88
17:34:49,88
17:34:54,88
17:35:09,88
17:35:19,88
17:35:26,88
17:35:31,89
17:35:36,87
17:35:51,87
17:36:01,88
17:36:06,92
17:36:11,94
17:36:16,95
17:36:31,94
17:36:46,95
17:36:51,96
17:36:56,98
17:37:01,100
17:37:06,103
17:37:11,105
17:37:16,108
17:37:31,108
17:37:46,110
17:38:01,111
17:38:11,113
17:38:26,113
17:38:31,120
17:38:36,122
17:38:41,124
17:38:46,133
17:38:51,128
17:38:58,127
17:39:03,125
17:39:08,124
17:39:13,123
17:39:18,122
17:39:23,120
17:39:28,119
17:39:33,118
17:39:38,116
17:39:43,115
17:39:48,118
17:39:58,111
17:40:03,109
17:40:08,103
17:40:13,106
17:40:18,110
17:40:23,116
17:40:28,121
17:40:33,126
17:40:38,127
17:40:43,123
17:40:48,120
17:40:53,118
17:40:58,122
17:41:03,126
17:41:08,128
17:41:13,130
17:41:20,132
17:41:25,135
17:41:30,137
17:41:40,137
17:41:45,135
17:41:50,130
17:41:55,129
17:42:05,128
17:42:20,128
17:42:35,127
17:42:45,127
17:42:50,126
17:42:55,125
17:43:00,124
17:43:15,119
17:43:20,118
17:43:35,118
17:43:50,118
17:44:05,118
17:44:10,117
17:44:20,117
17:44:25,116
17:44:30,112
17:44:35,111
17:44:40,113
17:44:45,115
17:44:50,115
17:44:56,117
17:45:01,118
17:45:06,117
17:45:11,121
17:45:16,125
17:45:21,124
17:45:26,125
17:45:31,127
