Time,Heart Rate
00:49:21,76
00:49:36,76
00:49:46,75
00:49:51,74
00:50:01,75
00:50:06,76
00:50:11,76
00:50:26,77
00:50:36,77
00:50:41,76
00:50:46,75
00:50:51,75
00:50:56,74
00:51:02,75
00:51:12,76
00:51:22,76
00:51:27,75
00:51:32,76
00:51:37,75
00:51:42,75
00:51:47,76
00:51:52,75
00:51:57,75
00:52:02,76
00:52:07,76
00:52:22,76
00:52:37,76
00:52:42,77
00:52:47,92
00:52:52,93
00:52:57,88
00:53:02,87
00:53:07,71
00:53:12,66
00:53:22,67
00:53:37,67
00:53:52,63
00:53:54,63
00:53:59,61
00:54:04,62
00:54:09,63
00:54:14,63
00:54:24,70
00:54:29,67
00:54:34,63
00:54:39,67
00:54:44,70
00:54:49,71
00:54:59,66
00:55:04,64
00:55:09,66
00:55:14,64
00:55:19,66
00:55:24,69
00:55:29,79
00:55:44,84
00:55:49,84
00:55:54,73
00:56:09,70
00:56:19,70
00:56:24,70
00:56:34,69
00:56:40,71
00:56:45,72
00:56:50,77
00:56:55,80
00:57:05,86
00:57:10,81
00:57:15,69
00:57:20,65
00:57:25,77
00:57:30,78
00:57:45,78
00:58:00,67
00:58:05,66
00:58:10,60
00:58:15,60
00:58:20,59
00:58:25,60
00:58:40,60
00:58:55,60
00:59:00,61
00:59:05,68
00:59:10,68
00:59:15,70
00:59:32,82
00:59:37,80
00:59:42,79
00:59:57,79
01:00:07,73
01:00:12,73
01:00:27,73
01:00:42,73
01:00:47,74
01:00:52,74
01:00:57,80
01:01:02,80
01:01:07,79
01:01:17,78
01:01:22,77
01:01:27,79
01:01:32,76
01:01:37,77
01:01:42,75
01:01:47,78
01:01:52,79
01:01:57,78
01:02:02,74
01:02:07,71
01:02:12,72
01:02:17,73
01:02:22,69
01:02:28,70
01:02:33,70
01:02:38,70
01:02:43,71
01:02:48,70
01:02:53,71
01:02:58,71
01:03:03,68
01:03:18,70
01:03:23,71
01:03:33,72
01:03:38,71
01:03:43,64
01:03:48,63
01:04:03,63
01:04:08,65
01:04:13,73
01:04:18,77
01:04:23,75
01:04:28,74
01:04:33,71
01:04:38,68
01:04:43,68
01:04:48,69
01:04:53,71
01:04:58,69
01:05:05,65
01:05:15,68
01:05:20,73
01:05:25,77
01:05:30,79
01:05:40,77
01:05:45,70
01:05:50,69
01:05:55,71
01:06:00,73
01:06:05,73
01:06:10,69
01:06:15,70
01:06:30,60
01:06:45,60
01:07:00,60
01:07:15,61
01:07:25,62
01:07:30,63
01:07:35,65
01:07:40,66
01:07:55,58
01:08:05,59
01:08:10,67
01:08:15,70
01:08:21,70
01:08:26,72
01:08:31,71
01:08:36,70
01:08:41,68
01:08:51,64
01:08:56,67
01:09:01,69
01:09:06,68
01:09:11,69
01:09:16,72
01:09:21,68
01:09:26,66
01:09:31,65
01:09:36,63
01:09:41,59
01:09:46,56
01:09:51,58
01:09:56,60
01:10:01,63
01:10:06,67
01:10:11,69
01:10:16,69
01:10:21,71
01:10:26,72
01:10:31,70
01:10:36,67
01:10:43,63
01:10:48,65
01:10:53,66
01:10:58,69
01:11:03,71
01:11:08,72
01:11:13,74
01:11:18,76
01:11:23,66
01:11:28,64
01:11:33,61
01:11:38,65
01:11:43,64
01:11:48,62
01:11:53,61
01:11:58,59
01:12:03,59
01:12:08,64
01:12:13,62
01:12:18,60
01:12:23,63
01:12:28,65
01:12:33,66
01:12:38,67
01:12:43,68
01:12:48,64
01:12:54,63
01:12:59,66
01:13:04,71
01:13:09,74
01:13:14,75
01:13:24,66
01:13:29,65
01:13:34,64
01:13:39,65
01:13:44,70
01:13:59,67
01:14:04,63
01:14:09,58
01:14:14,59
01:14:19,60
01:14:24,63
01:14:29,61
01:14:34,60
01:14:39,61
01:14:49,60
01:14:54,63
01:14:59,65
01:15:04,75
01:15:09,78
01:15:14,79
01:15:20,80
01:15:30,74
01:15:35,73
01:15:40,73
01:15:50,74
01:15:55,75
01:16:00,72
01:16:05,66
01:16:10,67
01:16:15,68
01:16:30,68
01:16:45,68
01:16:55,69
01:17:00,69
01:17:05,70
01:17:10,69
01:17:25,68
01:17:35,67
01:17:40,66
01:17:45,67
01:17:50,63
01:17:55,64
01:18:00,64
01:18:05,70
01:18:10,71
01:18:15,71
01:18:25,66
01:18:32,65
01:18:37,67
01:18:42,68
01:18:47,69
01:18:52,63
01:18:57,64
01:19:12,65
01:19:22,64
01:19:32,66
01:19:37,67
01:19:42,68
01:19:47,70
01:19:52,69
01:19:57,68
01:20:02,66
01:20:07,63
01:20:17,63
01:20:22,60
01:20:27,66
01:20:32,67
01:20:37,68
01:20:42,68
01:20:47,67
01:20:57,68
01:21:02,69
01:21:07,69
01:21:17,66
01:21:23,62
01:21:33,60
01:21:38,62
01:21:43,61
01:21:48,64
01:21:53,68
01:21:58,69
01:22:03,68
01:22:08,65
01:22:13,63
01:22:23,63
01:22:28,60
01:22:33,64
01:22:38,67
01:22:43,69
01:22:48,68
01:22:53,70
01:22:58,69
01:23:03,68
01:23:08,67
01:23:18,66
01:23:23,66
01:23:33,60
01:23:43,62
01:23:48,63
01:23:58,63
01:24:03,64
01:24:10,65
01:24:15,66
01:24:20,65
01:24:25,65
01:24:35,63
01:24:40,64
01:24:45,67
01:24:50,69
01:24:55,67
01:25:00,66
01:25:05,68
01:25:10,67
01:25:15,68
01:25:20,67
01:25:25,68
01:25:30,69
01:25:35,68
01:25:40,69
01:25:45,70
01:25:50,70
01:26:00,65
01:26:05,64
01:26:15,64
01:26:30,64
01:26:35,63
01:26:40,58
01:26:45,57
01:26:51,57
01:27:01,59
01:27:06,60
01:27:11,59
01:27:16,58
01:27:21,60
01:27:26,61
01:27:31,64
01:27:36,65
01:27:41,67
01:27:46,67
01:28:01,67
01:28:16,67
01:28:21,68
01:28:26,68
01:28:36,69
01:28:41,70
01:28:46,73
01:28:51,83
01:28:56,66
01:29:01,63
01:29:06,64
01:29:21,61
01:29:26,58
01:29:33,57
01:29:38,57
01:29:53,57
01:30:03,58
01:30:08,60
01:30:13,94
01:30:18,74
01:30:23,71
01:30:28,70
01:30:33,66
01:30:38,66
01:30:43,62
01:30:48,62
01:30:53,64
01:30:58,63
01:31:13,63
01:31:23,63
01:31:38,64
01:31:43,66
01:31:48,69
01:31:53,61
01:31:59,60
01:32:04,60
01:32:09,60
01:32:14,61
01:32:19,61
01:32:24,62
01:32:39,62
01:32:44,60
01:32:49,58
01:32:59,59
01:33:04,59
01:33:14,58
01:33:24,59
01:33:29,60
01:33:34,61
01:33:39,62
01:33:49,64
01:33:54,63
01:33:59,63
01:34:14,63
01:34:19,63
01:34:29,62
01:34:34,61
01:34:39,63
01:34:49,63
01:34:54,67
01:34:59,65
01:35:06,63
01:35:11,62
01:35:16,61
01:35:26,62
01:35:31,63
01:35:36,64
01:35:46,62
01:35:51,63
01:35:56,64
01:36:01,64
01:36:06,63
01:36:11,63
01:36:16,63
01:36:31,62
01:36:41,62
01:36:46,62
01:36:51,64
01:36:56,62
01:37:01,60
01:37:11,62
01:37:16,62
01:37:21,63
01:37:26,62
01:37:31,61
01:37:36,61
01:37:41,62
01:37:56,63
01:37:57,63
01:38:02,64
01:38:07,63
01:38:12,63
01:38:22,62
01:38:27,63
01:38:42,63
01:38:47,59
01:38:52,56
01:38:57,57
01:39:02,57
01:39:12,58
01:39:17,58
01:39:27,60
01:39:32,62
01:39:37,61
01:39:42,60
01:39:47,61
01:39:52,62
01:39:57,63
01:40:02,63
01:40:12,62
01:40:17,63
01:40:22,62
01:40:37,62
01:40:47,59
01:40:52,58
01:40:59,58
01:41:04,58
01:41:19,58
01:41:24,59
01:41:29,60
01:41:34,65
01:41:39,63
01:41:49,62
01:41:54,59
01:41:59,60
01:42:04,61
01:42:09,60
01:42:14,62
01:42:19,63
01:42:24,60
01:42:29,59
01:42:34,61
01:42:39,62
01:42:44,63
01:42:49,63
01:42:54,61
01:42:59,63
01:43:09,65
01:43:14,67
01:43:19,65
01:43:24,64
01:43:34,62
01:43:40,63
01:43:50,63
01:43:55,62
01:44:05,61
01:44:10,62
01:44:15,63
01:44:20,64
01:44:25,66
01:44:30,66
01:44:35,65
01:44:40,64
01:44:45,65
01:44:50,65
01:44:55,64
01:45:00,64
01:45:10,63
01:45:20,63
01:45:25,63
01:45:30,62
01:45:35,61
01:45:50,61
01:45:55,59
01:46:00,60
01:46:05,61
01:46:10,62
01:46:15,63
01:46:20,63
01:46:27,63
01:46:32,62
01:46:37,61
01:46:42,62
01:46:47,63
01:46:52,64
01:46:57,64
01:47:02,63
01:47:12,58
01:47:22,58
01:47:27,59
01:47:42,60
01:47:47,61
01:47:52,62
01:47:57,62
01:48:07,61
01:48:22,62
01:48:27,65
01:48:32,68
01:48:37,68
01:48:42,67
01:48:47,64
01:48:52,63
01:48:57,64
01:49:07,66
01:49:12,68
01:49:17,69
01:49:24,70
01:49:29,69
01:49:39,68
01:49:44,66
01:49:49,67
01:49:54,68
01:49:59,69
01:50:09,70
01:50:24,69
01:50:34,68
01:50:39,69
01:50:44,70
01:50:54,71
01:50:59,70
01:51:14,70
01:51:19,70
01:51:24,71
01:51:29,69
01:51:34,69
01:51:39,65
01:51:44,65
01:51:49,66
01:51:54,68
01:52:04,68
01:52:09,69
01:52:14,69
01:52:24,71
01:52:30,71
01:52:35,66
01:52:40,66
01:52:45,68
01:52:50,70
01:53:00,67
01:53:05,64
01:53:10,64
01:53:15,62
01:53:20,63
01:53:25,64
01:53:30,68
01:53:35,66
01:53:40,68
01:53:45,69
01:53:50,72
01:53:55,73
01:54:10,73
01:54:20,68
01:54:25,68
01:54:35,62
01:54:40,59
01:54:45,61
01:54:55,65
01:55:05,65
01:55:15,66
01:55:20,67
01:55:27,68
01:55:42,68
01:55:47,81
01:55:52,74
01:55:57,71
01:56:07,70
01:56:17,69
01:56:22,66
01:56:27,68
01:56:32,72
01:56:42,72
01:56:47,73
01:56:52,72
01:56:57,69
01:57:02,68
01:57:07,67
01:57:12,71
01:57:17,72
01:57:22,71
01:57:27,70
01:57:32,72
01:57:37,71
01:57:42,72
01:57:47,73
01:57:52,74
01:57:57,73
01:58:03,76
01:58:08,73
01:58:13,72
01:58:18,71
01:58:23,71
01:58:38,71
01:58:43,72
01:58:48,71
01:58:53,65
01:58:58,64
01:59:08,58
01:59:13,64
01:59:18,66
01:59:23,67
01:59:28,70
01:59:38,70
01:59:48,71
01:59:53,70
01:59:58,69
02:00:03,68
02:00:08,69
02:00:13,69
02:00:23,64
02:00:28,67
02:00:38,68
02:00:43,69
02:00:48,71
02:00:55,70
02:01:00,70
02:01:05,69
02:01:15,69
02:01:20,66
02:01:25,67
02:01:30,69
02:01:35,71
02:01:40,73
02:01:50,74
02:01:55,73
02:02:10,72
02:02:20,71
02:02:30,72
02:02:35,73
02:02:40,71
02:02:50,73
02:02:55,72
02:03:00,71
02:03:05,72
02:03:10,73
02:03:15,70
02:03:20,70
02:03:25,69
02:03:35,70
02:03:40,71
02:03:50,72
02:03:56,72
02:04:11,71
02:04:16,73
02:04:21,70
02:04:26,72
02:04:31,72
02:04:36,73
02:04:41,74
02:04:46,72
02:04:56,73
02:05:11,72
02:05:16,71
02:05:21,72
02:05:26,71
02:05:31,72
02:05:36,72
02:05:41,74
02:05:46,73
02:06:01,73
02:06:11,70
02:06:16,68
02:06:21,70
02:06:36,70
02:06:41,71
02:06:46,71
02:06:51,71
02:06:56,72
02:07:03,71
02:07:08,72
02:07:13,73
02:07:23,74
02:07:28,74
02:07:33,70
02:07:48,67
02:07:53,67
02:07:58,69
02:08:08,73
02:08:13,71
02:08:18,67
02:08:23,68
02:08:28,69
02:08:38,70
02:08:43,71
02:08:48,68
02:08:53,68
02:09:08,68
02:09:13,71
02:09:18,73
02:09:23,74
02:09:28,74
02:09:33,72
02:09:38,71
02:09:43,72
02:09:58,67
02:10:00,67
02:10:15,72
02:10:20,67
02:10:30,69
02:10:40,70
02:10:45,71
02:10:50,72
02:11:05,69
02:11:15,70
02:11:20,72
02:11:30,71
02:11:35,72
02:11:40,70
02:11:45,71
02:12:00,71
02:12:05,72
02:12:10,73
02:12:15,74
02:12:20,75
02:12:25,73
02:12:30,73
02:12:35,75
02:12:40,73
02:12:45,71
02:12:50,70
02:12:55,71
02:13:05,70
02:13:11,69
02:13:16,71
02:13:21,70
02:13:36,71
02:13:51,72
02:14:01,73
02:14:06,74
02:14:11,72
02:14:16,73
02:14:21,72
02:14:26,69
02:14:31,68
02:14:36,69
02:14:41,70
02:14:46,71
02:14:51,72
02:14:56,73
02:15:01,72
02:15:06,73
02:15:11,74
02:15:16,75
02:15:21,74
02:15:26,74
02:15:31,72
02:15:36,70
02:15:46,72
02:16:01,73
02:16:03,73
02:16:13,71
02:16:28,71
02:16:33,72
02:16:43,73
02:16:48,74
02:16:53,73
02:17:03,71
02:17:08,72
02:17:13,73
02:17:23,72
02:17:28,72
02:17:33,66
02:17:43,69
02:17:48,70
02:17:53,71
02:17:58,72
02:18:03,73
02:18:08,74
02:18:13,74
02:18:18,71
02:18:28,73
02:18:38,72
02:18:53,72
02:19:03,73
02:19:08,72
02:19:13,71
02:19:20,72
02:19:25,71
02:19:30,72
02:19:35,73
02:19:40,72
02:19:45,74
02:19:55,73
02:20:00,72
02:20:05,73
02:20:10,72
02:20:15,70
02:20:20,72
02:20:25,73
02:20:30,74
02:20:35,72
02:20:40,71
02:20:45,70
02:20:50,72
02:20:55,72
02:21:00,73
02:21:05,75
02:21:10,74
02:21:15,73
02:21:20,72
02:21:30,73
02:21:45,72
02:21:55,71
02:22:01,72
02:22:06,71
02:22:11,73
02:22:21,72
02:22:26,73
02:22:31,74
02:22:41,73
02:22:56,75
02:23:01,74
02:23:06,74
02:23:11,71
02:23:16,70
02:23:21,72
02:23:26,73
02:23:31,72
02:23:36,73
02:23:41,72
02:23:46,73
02:23:51,73
02:23:56,71
02:24:01,67
02:24:06,71
02:24:16,72
02:24:21,73
02:24:26,74
02:24:31,74
02:24:36,73
02:24:42,74
02:24:47,75
02:24:52,74
02:25:02,73
02:25:07,73
02:25:12,71
02:25:22,72
02:25:27,73
02:25:32,75
02:25:37,76
02:25:42,75
02:25:47,74
02:25:52,73
02:26:07,72
02:26:12,73
02:26:22,72
02:26:27,72
02:26:32,73
02:26:37,74
02:26:42,75
02:26:57,76
02:27:12,76
02:27:17,74
02:27:22,73
02:27:32,72
02:27:37,73
02:27:47,75
02:27:54,75
02:27:59,74
02:28:14,74
02:28:19,75
02:28:24,73
02:28:29,72
02:28:34,73
02:28:44,73
02:28:49,72
02:28:59,73
02:29:04,74
02:29:09,75
02:29:14,74
02:29:19,72
02:29:24,73
02:29:29,72
02:29:34,70
02:29:39,73
02:29:54,71
02:29:59,73
02:30:09,74
02:30:14,75
02:30:19,77
02:30:24,76
02:30:29,75
02:30:34,72
02:30:39,73
02:30:46,73
02:30:51,74
02:30:56,74
02:31:06,73
02:31:11,75
02:31:16,73
02:31:21,70
02:31:26,67
02:31:31,70
02:31:36,72
02:31:41,73
02:31:46,75
02:31:56,74
02:32:01,72
02:32:11,70
02:32:16,72
02:32:21,74
02:32:26,75
02:32:31,76
02:32:36,75
02:32:51,75
02:33:06,75
02:33:21,76
02:33:26,74
02:33:31,75
02:33:36,74
02:33:41,75
02:33:47,75
02:33:52,72
02:34:02,75
02:34:07,74
02:34:12,74
02:34:17,75
02:34:32,75
02:34:47,74
02:34:52,73
02:35:02,74
02:35:07,75
02:35:17,76
02:35:22,77
02:35:27,75
02:35:32,76
02:35:37,75
02:35:47,75
02:35:52,75
02:35:57,76
02:36:02,75
02:36:12,75
02:36:17,76
02:36:22,77
02:36:27,76
02:36:32,75
02:36:47,76
02:36:52,75
02:36:59,76
02:37:04,78
02:37:09,79
02:37:14,74
02:37:19,73
02:37:24,72
02:37:29,75
02:37:34,77
02:37:39,76
02:37:54,76
02:37:59,77
02:38:04,77
02:38:19,77
02:38:34,77
02:38:49,77
02:39:04,77
02:39:19,77
02:39:29,85
02:39:39,85
02:39:44,82
02:39:59,79
02:40:14,80
02:40:29,80
02:40:34,85
02:40:39,86
02:40:49,84
02:40:56,83
02:41:01,84
02:41:16,85
02:41:21,83
02:41:26,85
02:41:36,89
02:41:41,88
02:41:46,74
02:41:51,72
02:42:01,72
02:42:06,73
02:42:11,74
02:42:16,73
02:42:26,70
02:42:36,74
02:42:41,76
02:42:46,79
02:42:51,73
02:42:56,71
02:43:06,69
02:43:11,73
02:43:16,75
02:43:21,71
02:43:26,68
02:43:31,67
02:43:36,69
02:43:43,69
02:43:48,69
02:43:53,67
02:43:58,65
02:44:03,67
02:44:08,66
02:44:13,65
02:44:18,63
02:44:23,59
02:44:28,56
02:44:33,61
02:44:38,64
02:44:43,68
02:44:48,69
02:44:53,68
02:44:58,69
02:45:03,70
02:45:08,71
02:45:13,70
02:45:23,66
02:45:28,60
02:45:33,58
02:45:38,56
02:45:43,55
02:45:48,57
02:45:53,61
02:45:58,62
02:46:04,61
02:46:09,62
02:46:14,61
02:46:19,60
02:46:24,60
02:46:34,61
02:46:44,66
02:46:49,69
02:46:54,69
02:46:59,64
02:47:04,63
02:47:09,58
02:47:14,56
02:47:24,55
02:47:29,58
02:47:34,60
02:47:39,64
02:47:44,65
02:47:54,66
02:47:59,67
02:48:04,66
02:48:09,63
02:48:14,63
02:48:19,61
02:48:24,62
02:48:29,63
02:48:34,64
02:48:40,67
02:48:45,71
02:48:50,73
02:49:00,71
02:49:10,69
02:49:15,61
02:49:20,60
02:49:25,57
02:49:30,57
02:49:35,56
02:49:40,57
02:49:45,60
02:49:50,61
02:50:00,61
02:50:10,63
02:50:15,62
02:50:20,60
02:50:25,59
02:50:30,58
02:50:35,64
02:50:40,65
02:50:45,66
02:50:50,67
02:51:05,65
02:51:10,66
02:51:20,65
02:51:25,64
02:51:32,66
02:51:37,68
02:51:42,67
02:51:47,66
02:51:52,67
02:51:57,73
02:52:02,78
02:52:07,80
02:52:17,78
02:52:22,75
02:52:32,75
02:52:47,75
02:52:52,74
02:52:57,62
02:53:02,61
02:53:07,59
02:53:12,58
02:53:17,58
02:53:22,58
02:53:27,61
02:53:32,62
02:53:42,61
02:53:57,62
02:54:02,68
02:54:07,72
02:54:12,71
02:54:18,70
02:54:23,68
02:54:28,66
02:54:33,65
02:54:43,64
02:54:48,62
02:54:58,58
02:55:03,57
02:55:13,58
02:55:18,59
02:55:23,59
02:55:28,58
02:55:33,57
02:55:48,58
02:55:53,60
02:55:58,58
02:56:03,56
02:56:08,57
02:56:13,58
02:56:23,59
02:56:28,60
02:56:38,61
02:56:43,60
02:56:48,64
02:56:53,67
02:56:58,69
02:57:03,61
02:57:10,58
02:57:15,57
02:57:25,58
02:57:30,61
02:57:40,65
02:57:55,62
02:58:00,60
02:58:05,56
02:58:10,55
02:58:15,54
02:58:20,55
02:58:25,57
02:58:30,58
02:58:40,59
02:58:45,61
02:58:50,60
02:58:55,57
02:59:00,56
02:59:05,58
02:59:10,58
02:59:15,56
02:59:20,55
02:59:25,54
02:59:40,54
02:59:55,55
03:00:00,59
03:00:07,67
03:00:12,69
03:00:17,64
03:00:22,61
03:00:27,60
03:00:32,59
03:00:42,60
03:00:47,59
03:00:57,58
03:01:02,57
03:01:07,58
03:01:12,56
03:01:17,62
03:01:22,65
03:01:27,65
03:01:32,64
03:01:42,60
03:01:47,57
03:01:52,65
03:01:57,61
03:02:02,61
03:02:17,61
03:02:22,58
03:02:27,58
03:02:32,57
03:02:37,59
03:02:43,60
03:02:58,59
03:03:03,61
03:03:08,61
03:03:13,58
03:03:18,58
03:03:23,58
03:03:28,61
03:03:33,61
03:03:43,59
03:03:48,56
03:03:53,55
03:03:58,56
03:04:03,57
03:04:08,58
03:04:18,59
03:04:23,59
03:04:28,61
03:04:38,59
03:04:53,58
03:04:58,57
03:05:03,56
03:05:08,55
03:05:23,71
03:05:33,70
03:05:40,70
03:05:45,66
03:05:50,61
03:06:05,61
03:06:10,58
03:06:15,55
03:06:20,54
03:06:25,55
03:06:30,55
03:06:35,59
03:06:40,56
03:06:45,55
03:06:50,55
03:07:05,55
03:07:10,55
03:07:15,56
03:07:20,57
03:07:25,56
03:07:35,57
03:07:40,59
03:07:45,62
03:07:50,66
03:07:55,65
03:08:00,65
03:08:05,64
03:08:10,62
03:08:15,59
03:08:21,58
03:08:26,55
03:08:31,55
03:08:36,55
03:08:41,54
03:08:51,54
03:09:06,56
03:09:21,56
03:09:26,58
03:09:31,59
03:09:46,58
03:09:51,57
03:09:56,56
03:10:01,54
03:10:06,55
03:10:11,56
03:10:21,55
03:10:36,57
03:10:41,59
03:10:51,60
03:11:01,59
03:11:06,66
03:11:11,65
03:11:16,65
03:11:21,61
03:11:26,59
03:11:31,56
03:11:38,56
03:11:48,56
03:11:53,55
03:12:03,57
03:12:08,68
03:12:23,68
03:12:33,65
03:12:48,64
03:13:03,63
03:13:18,62
03:13:23,59
03:13:28,62
03:13:33,62
03:13:43,61
03:13:48,62
